match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,ServeNumber,WinnerType,WinnerShotType,P1DistanceRun,P2DistanceRun,RallyCount,ServeWidth,ServeDepth,ReturnDepth,state_diff,last_winner,momentum_shift,unf_err_diff,net_pt_won_diff,double_fault_diff,ace_diff,winner_diff,points_won_diff,good_point,bad_point,contin_point,momentum_shift_pred
2022-wimbledon-1101,1:02:45,2,2,4,0,7,0,90,2,2,186,1,3,64,64,44,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22010,116,0,0,2,1,0,B,9.288,9.161,3,B,NCTL,ND,1,1,-0.56,0,0,0,0,-1,-2,-1,0,0,-0.39726976
2022-wimbledon-1101,1:03:09,2,2,5,0,7,2,91,2,2,131,0,0,62,67,44,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11022,82,0,0,1,2,0,0,11.051,10.034,3,C,NCTL,ND,1,2,0.3,1,0,0,0,0,0,0,-1,-1,0.76514626
2022-wimbledon-1101,1:05:24,2,2,5,0,8,0,92,1,1,136,1,0,64,66,45,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22030,85,0,0,1,2,0,0,4.291,6.676,1,C,NCTL,D,1,0,0.3,0,0,0,0,0,1,0,-1,0,1.1018957
2022-wimbledon-1101,1:05:52,2,2,5,0,8,0,93,1,1,185,2,0,67,66,46,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11010,115,0,0,1,1,0,F,6.994,6.994,3,BW,NCTL,ND,1,1,1.16,0,0,0,0,1,2,1,0,1,0.96100056
2022-wimbledon-1101,1:06:10,2,2,5,0,8,0,94,1,1,180,3,0,69,65,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21030,112,0,0,1,1,0,0,4.346,4.667,1,W,CTL,D,1,1,0.56,0,0,0,0,0,3,0,0,1,0.55036384
2022-wimbledon-1101,1:06:27,2,3,5,0,8,1,95,1,1,149,0,0,74,65,48,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11012,93,0,0,2,2,0,F,9.862,7.894,3,B,NCTL,ND,1,1,0.9,0,0,0,0,1,0,1,0,1,0.8976903
2022-wimbledon-1101,1:07:15,2,3,5,0,9,0,96,1,2,186,1,0,75,63,49,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21020,116,0,0,2,1,0,0,16.539,12.022,6,BW,CTL,ND,1,0,0.3,-1,0,0,0,0,1,0,0,0,0.4257898
2022-wimbledon-1101,1:09:25,2,3,5,0,9,0,97,1,2,144,2,0,76,61,50,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22020,90,0,0,2,2,0,0,13.168,13.075,4,BW,NCTL,ND,1,1,0.56,-1,0,0,0,0,2,0,0,1,0.49774867
2022-wimbledon-1101,1:10:04,2,3,5,0,9,0,98,2,2,194,2,1,75,63,50,48,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12030,121,0,0,2,1,0,0,32.994,40.641,9,C,NCTL,ND,1,1,-0.04,0,-1,0,0,0,1,-1,0,0,-0.009852566
2022-wimbledon-1101,1:10:43,2,3,5,0,9,0,99,2,2,152,2,2,75,66,50,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21010,95,0,0,2,2,0,F,58.557,70.146,21,BW,NCTL,D,1,2,-0.3,0,0,0,0,-1,0,-1,0,-1,-0.3530087
2022-wimbledon-1101,1:11:51,2,3,5,0,9,0,100,2,2,194,2,3,75,69,50,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21010,121,0,0,2,1,0,F,16.13,8.557,3,C,NCTL,ND,1,2,-0.56,0,0,0,0,-1,-1,-1,1,-1,-1.7831966
2022-wimbledon-1101,1:12:17,2,3,6,2,9,2,101,2,2,201,0,0,71,76,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12033,125,0,0,1,1,0,0,3.987,3.253,1,W,CTL,D,1,2,0.3,0,0,0,0,0,0,0,0,-1,0.27360567
2022-wimbledon-1101,1:14:24,3,0,0,0,1,0,102,1,1,189,1,0,74,76,51,51,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,11010,118,0,0,1,1,0,F,10.885,10.004,3,C,CTL,ND,0,0,0,0,1,0,0,1,1,2,0,0,1.0189146
2022-wimbledon-1101,1:14:46,3,0,0,0,1,0,103,1,1,175,2,0,76,75,52,51,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,21030,109,0,0,1,1,0,0,9.837,12.867,3,C,NCTL,ND,0,1,0.86,0,1,0,0,0,2,1,0,1,0.7994523
2022-wimbledon-1101,1:15:08,3,0,0,0,1,0,104,2,1,152,2,1,75,77,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11030,95,0,0,1,2,0,0,3.933,6.799,2,W,CTL,D,0,1,0.26,0,0,0,0,0,1,0,0,0,0.14592811
2022-wimbledon-1101,1:15:42,3,0,0,0,1,0,105,1,1,136,3,1,77,76,53,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22030,85,0,0,1,2,0,0,32.008,31.144,9,B,NCTL,D,0,2,0.26,0,0,0,0,0,2,0,0,0,0.18449703
2022-wimbledon-1101,1:16:32,3,0,0,0,1,0,106,2,1,149,3,2,76,78,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11030,93,0,0,1,2,0,0,15.132,14.396,4,B,NCTL,D,0,1,0.26,0,0,0,0,0,1,0,-1,0,0.75613153
2022-wimbledon-1101,1:17:12,3,1,0,0,1,1,107,1,1,188,0,0,80,77,54,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21032,117,0,0,2,1,0,0,8.148,4.986,1,B,NCTL,D,0,2,0,0,0,0,0,0,0,0,1,0,-0.7246656
2022-wimbledon-1101,1:18:07,3,1,0,0,2,0,108,1,2,140,1,0,82,76,55,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22030,87,0,0,2,2,0,0,17.656,15.573,4,C,NCTL,ND,2,0,0.6,0,0,0,0,0,1,0,1,0,0.22299446
2022-wimbledon-1101,1:18:48,3,1,0,0,2,0,109,1,2,185,2,0,84,75,56,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22030,115,0,0,2,1,0,0,36.085,29.591,6,W,CTL,D,2,1,0.86,0,0,0,0,0,2,0,0,1,0.83831626
2022-wimbledon-1101,1:19:22,3,1,0,0,2,0,110,2,2,172,2,1,82,76,56,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11020,107,0,0,2,1,0,0,59.769,57.2,19,W,NCTL,D,2,1,0.86,1,0,0,0,0,1,0,0,0,0.8127984
2022-wimbledon-1101,1:20:13,3,1,0,0,2,0,111,2,2,146,2,2,80,77,56,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12020,91,0,0,2,2,0,0,61.289,60.795,13,B,NCTL,D,2,2,0.6,1,0,0,0,0,0,0,-1,-1,1.2412194
2022-wimbledon-1101,1:21:20,3,1,0,0,2,0,112,2,2,149,2,3,78,78,56,56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11020,93,0,0,2,2,0,0,52.444,60.736,17,BC,NCTL,ND,2,2,0.34,1,0,0,0,0,-1,0,-1,-1,1.1963015
2022-wimbledon-1101,1:22:23,3,1,1,0,2,2,113,2,2,146,0,0,76,81,56,57,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11522,91,0,0,1,2,0,0,50.768,40.688,9,B,NCTL,D,2,2,0.6,1,0,0,0,0,0,0,0,-1,0.6088646
2022-wimbledon-1101,1:23:32,3,1,1,0,3,0,114,1,1,164,1,0,80,81,57,57,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,102,0,0,1,1,0,0,0.919,0.49,1,W,CTL,,0,0,0,0,0,0,0,1,1,1,0,0,0.628131
2022-wimbledon-1101,1:23:57,3,1,1,0,3,0,115,2,1,167,1,1,79,83,57,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11030,104,0,0,1,2,0,0,7.23,10.009,2,C,NCTL,D,0,1,0,0,0,0,0,0,0,0,-1,0,0.7843288
2022-wimbledon-1101,1:24:46,3,1,1,0,3,0,116,1,1,180,2,1,82,83,58,58,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,11410,112,0,0,1,1,0,F,14.531,18.272,3,W,CTL,,0,2,1.46,0,1,0,0,1,1,2,0,0,1.0189146
2022-wimbledon-1101,1:25:12,3,1,1,0,3,0,117,1,1,194,3,1,85,83,59,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11010,121,0,0,1,1,0,F,5.723,8.228,3,W,CTL,ND,0,1,0.86,0,0,0,0,1,2,1,-1,1,1.4572434
